,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank
529,G:HGNC:1133,G:HGNC:3386,['GMDpDMG'],3400.0,0.29,4789.0
530,G:HGNC:1133,G:HGNC:3386,"['GPdPG', 'GTG']",231.0,0.355,358.0
531,G:HGNC:1133,G:HGNC:3386,"['GPdPG', 'GMDMG']",191.0,0.433,337.0
532,G:HGNC:1133,G:HGNC:3386,"['GPdPG', 'GMDpDMG']",243.0,0.306,350.0
533,G:HGNC:1133,G:HGNC:3386,"['GTG', 'GMDMG']",3250.0,0.188,4001.0
534,G:HGNC:1133,G:HGNC:3386,"['GTG', 'GMDpDMG']",4594.0,0.174,5562.0
535,G:HGNC:1133,G:HGNC:3386,"['GMDMG', 'GMDpDMG']",4899.0,0.301,7013.0
536,G:HGNC:1133,G:HGNC:3386,"['GPdPG', 'GTG', 'GMDMG']",312.0,0.208,394.0
537,G:HGNC:1133,G:HGNC:3386,"['GPdPG', 'GTG', 'GMDpDMG']",303.0,0.207,382.0
538,G:HGNC:1133,G:HGNC:3386,"['GPdPG', 'GMDMG', 'GMDpDMG']",265.0,0.306,382.0
539,G:HGNC:1133,G:HGNC:3386,"['GTG', 'GMDMG', 'GMDpDMG']",5935.0,0.189,7322.0
540,G:HGNC:1133,G:HGNC:3386,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",318.0,0.18,388.0
541,G:HGNC:9302,G:HGNC:9305,['GDpDpDG'],2584.0,0.537,5577.0
542,G:HGNC:9302,G:HGNC:9305,['GTG'],21.0,0.962,553.0
543,G:HGNC:9302,G:HGNC:9305,['GMDMG'],3373.0,0.102,3758.0
544,G:HGNC:9302,G:HGNC:9305,"['GDpDpDG', 'GTG']",2308.0,0.526,4867.0
545,G:HGNC:9302,G:HGNC:9305,"['GDpDpDG', 'GMDMG']",1939.0,0.501,3887.0
546,G:HGNC:9302,G:HGNC:9305,"['GTG', 'GMDMG']",3073.0,0.306,4427.0
547,G:HGNC:9302,G:HGNC:9305,"['GDpDpDG', 'GTG', 'GMDMG']",1722.0,0.491,3386.0
548,G:HGNC:29149,G:HGNC:9304,['GTG'],48.0,0.885,418.0
549,G:HGNC:29149,G:HGNC:9304,['GMG'],846.0,0.201,1059.0
550,G:HGNC:29149,G:HGNC:9304,['GMDMG'],2457.0,0.565,5644.0
551,G:HGNC:29149,G:HGNC:9304,['GMDpDMG'],3802.0,0.471,7189.0
552,G:HGNC:29149,G:HGNC:9304,"['GTG', 'GMG']",681.0,0.462,1266.0
553,G:HGNC:29149,G:HGNC:9304,"['GTG', 'GMDMG']",1857.0,0.741,7160.0
554,G:HGNC:29149,G:HGNC:9304,"['GTG', 'GMDpDMG']",3433.0,0.644,9641.0
555,G:HGNC:29149,G:HGNC:9304,"['GMG', 'GMDMG']",2553.0,0.65,7294.0
556,G:HGNC:29149,G:HGNC:9304,"['GMG', 'GMDpDMG']",3507.0,0.587,8490.0
557,G:HGNC:29149,G:HGNC:9304,"['GMDMG', 'GMDpDMG']",4332.0,0.61,11101.0
558,G:HGNC:29149,G:HGNC:9304,"['GTG', 'GMG', 'GMDMG']",1941.0,0.714,6782.0
559,G:HGNC:29149,G:HGNC:9304,"['GTG', 'GMG', 'GMDpDMG']",2801.0,0.628,7537.0
560,G:HGNC:29149,G:HGNC:9304,"['GTG', 'GMDMG', 'GMDpDMG']",3537.0,0.686,11281.0
561,G:HGNC:29149,G:HGNC:9304,"['GMG', 'GMDMG', 'GMDpDMG']",3658.0,0.608,9338.0
562,G:HGNC:29149,G:HGNC:9304,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",2977.0,0.631,8057.0
563,G:HGNC:28110,G:HGNC:9300,['GTG'],33.0,0.916,391.0
564,G:HGNC:28110,G:HGNC:9300,['GMDMG'],1197.0,0.618,3137.0
565,G:HGNC:28110,G:HGNC:9300,['GMDpDMG'],343.0,0.92,4289.0
566,G:HGNC:28110,G:HGNC:9300,"['GTG', 'GMDMG']",1222.0,0.67,3698.0
567,G:HGNC:28110,G:HGNC:9300,"['GTG', 'GMDpDMG']",531.0,0.882,4512.0
568,G:HGNC:28110,G:HGNC:9300,"['GMDMG', 'GMDpDMG']",1234.0,0.807,6406.0
569,G:HGNC:28110,G:HGNC:9300,"['GTG', 'GMDMG', 'GMDpDMG']",1100.0,0.824,6248.0
570,G:HGNC:7063,G:HGNC:4634,['GPdPG'],4.0,0.789,19.0
571,G:HGNC:7063,G:HGNC:4634,['GTG'],60.0,0.866,448.0
572,G:HGNC:7063,G:HGNC:4634,['GMDMG'],2131.0,0.18,2598.0
573,G:HGNC:7063,G:HGNC:4634,['GMDpDMG'],4208.0,0.102,4684.0
574,G:HGNC:7063,G:HGNC:4634,"['GPdPG', 'GTG']",32.0,0.508,65.0
575,G:HGNC:7063,G:HGNC:4634,"['GPdPG', 'GMDMG']",30.0,0.143,35.0
576,G:HGNC:7063,G:HGNC:4634,"['GPdPG', 'GMDpDMG']",30.0,0.189,37.0
577,G:HGNC:7063,G:HGNC:4634,"['GTG', 'GMDMG']",1939.0,0.316,2833.0
578,G:HGNC:7063,G:HGNC:4634,"['GTG', 'GMDpDMG']",4013.0,0.2,5015.0
579,G:HGNC:7063,G:HGNC:4634,"['GMDMG', 'GMDpDMG']",6118.0,0.059,6503.0
580,G:HGNC:7063,G:HGNC:4634,"['GPdPG', 'GTG', 'GMDMG']",28.0,0.222,36.0
581,G:HGNC:7063,G:HGNC:4634,"['GPdPG', 'GTG', 'GMDpDMG']",31.0,0.184,38.0
582,G:HGNC:7063,G:HGNC:4634,"['GPdPG', 'GMDMG', 'GMDpDMG']",37.0,0.051,39.0
583,G:HGNC:7063,G:HGNC:4634,"['GTG', 'GMDMG', 'GMDpDMG']",5404.0,0.151,6367.0
584,G:HGNC:7063,G:HGNC:4634,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",33.0,0.132,38.0
585,G:HGNC:3391,G:HGNC:6524,['GPdPG'],27.0,0.526,57.0
586,G:HGNC:3391,G:HGNC:6524,['GTG'],228.0,0.605,577.0
587,G:HGNC:3391,G:HGNC:6524,"['GPdPG', 'GTG']",172.0,0.432,303.0
588,G:HGNC:4637,G:HGNC:7063,['GPdPG'],1.0,0.917,12.0
589,G:HGNC:4637,G:HGNC:7063,['GTG'],69.0,0.831,408.0
590,G:HGNC:4637,G:HGNC:7063,"['GPdPG', 'GTG']",31.0,0.492,61.0
591,G:HGNC:21423,G:HGNC:10821,['GTG'],47.0,0.886,412.0
592,G:HGNC:9184,G:HGNC:2255,['GMDMG'],784.0,0.676,2421.0
593,G:HGNC:9184,G:HGNC:2255,['GMDpDMG'],485.0,0.881,4081.0
594,G:HGNC:9184,G:HGNC:2255,"['GMDMG', 'GMDpDMG']",1159.0,0.791,5544.0
595,G:HGNC:16713,G:HGNC:11745,['GTG'],394.0,0.355,611.0
596,G:HGNC:16713,G:HGNC:11745,['GMG'],540.0,0.344,823.0
597,G:HGNC:16713,G:HGNC:11745,['GMDMG'],1764.0,0.534,3788.0
598,G:HGNC:16713,G:HGNC:11745,['GMDpDMG'],2333.0,0.578,5528.0
599,G:HGNC:16713,G:HGNC:11745,"['GTG', 'GMG']",790.0,0.319,1160.0
600,G:HGNC:16713,G:HGNC:11745,"['GTG', 'GMDMG']",2245.0,0.545,4933.0
601,G:HGNC:16713,G:HGNC:11745,"['GTG', 'GMDpDMG']",2714.0,0.59,6625.0
602,G:HGNC:16713,G:HGNC:11745,"['GMG', 'GMDMG']",2242.0,0.523,4696.0
603,G:HGNC:16713,G:HGNC:11745,"['GMG', 'GMDpDMG']",2193.0,0.583,5253.0
604,G:HGNC:16713,G:HGNC:11745,"['GMDMG', 'GMDpDMG']",3060.0,0.629,8255.0
605,G:HGNC:16713,G:HGNC:11745,"['GTG', 'GMG', 'GMDMG']",2247.0,0.495,4446.0
606,G:HGNC:16713,G:HGNC:11745,"['GTG', 'GMG', 'GMDpDMG']",1910.0,0.602,4795.0
607,G:HGNC:16713,G:HGNC:11745,"['GTG', 'GMDMG', 'GMDpDMG']",2928.0,0.658,8552.0
608,G:HGNC:16713,G:HGNC:11745,"['GMG', 'GMDMG', 'GMDpDMG']",2373.0,0.612,6121.0
609,G:HGNC:16713,G:HGNC:11745,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",2063.0,0.622,5454.0
610,G:HGNC:15714,G:HGNC:29091,['GTG'],188.0,0.577,444.0
611,G:HGNC:15714,G:HGNC:29091,['GMDMG'],1074.0,0.566,2476.0
612,G:HGNC:15714,G:HGNC:29091,"['GTG', 'GMDMG']",1780.0,0.342,2707.0
613,G:HGNC:21017,G:HGNC:4566,['GTG'],416.0,0.321,613.0
614,G:HGNC:21017,G:HGNC:4566,['GMDMG'],2922.0,0.231,3800.0
615,G:HGNC:21017,G:HGNC:4566,['GMDpDMG'],4673.0,0.13,5372.0
616,G:HGNC:21017,G:HGNC:4566,"['GTG', 'GMDMG']",3917.0,0.211,4963.0
617,G:HGNC:21017,G:HGNC:4566,"['GTG', 'GMDpDMG']",5834.0,0.096,6454.0
618,G:HGNC:21017,G:HGNC:4566,"['GMDMG', 'GMDpDMG']",6689.0,0.154,7908.0
619,G:HGNC:21017,G:HGNC:4566,"['GTG', 'GMDMG', 'GMDpDMG']",7182.0,0.121,8174.0
620,G:HGNC:26094,G:HGNC:2064,['GMDMG'],591.0,0.741,2286.0
621,G:HGNC:26094,G:HGNC:2064,['GMDpDMG'],944.0,0.762,3961.0
622,G:HGNC:26094,G:HGNC:2064,"['GMDMG', 'GMDpDMG']",1596.0,0.71,5511.0
623,G:HGNC:9107,G:HGNC:34390,['GMDMG'],2238.0,0.328,3330.0
624,G:HGNC:9107,G:HGNC:34390,['GMDpDMG'],2830.0,0.407,4775.0
625,G:HGNC:9107,G:HGNC:34390,"['GMDMG', 'GMDpDMG']",5050.0,0.355,7825.0
626,G:HGNC:17197,G:HGNC:3036,['GMG'],1059.0,0.09,1164.0
627,G:HGNC:17197,G:HGNC:3036,['GMDMG'],2765.0,0.393,4552.0
628,G:HGNC:17197,G:HGNC:3036,['GMDpDMG'],2997.0,0.551,6668.0
629,G:HGNC:17197,G:HGNC:3036,"['GMG', 'GMDMG']",3196.0,0.427,5579.0
630,G:HGNC:17197,G:HGNC:3036,"['GMG', 'GMDpDMG']",2531.0,0.619,6650.0
631,G:HGNC:17197,G:HGNC:3036,"['GMDMG', 'GMDpDMG']",3998.0,0.623,10595.0
632,G:HGNC:17197,G:HGNC:3036,"['GMG', 'GMDMG', 'GMDpDMG']",3032.0,0.588,7352.0
633,G:HGNC:18755,G:HGNC:861,['GMDMG'],1366.0,0.501,2736.0
634,G:HGNC:28203,G:HGNC:3299,['GMG'],1098.0,0.204,1380.0
635,G:HGNC:28203,G:HGNC:3299,['GMDMG'],3538.0,0.199,4419.0
636,G:HGNC:28203,G:HGNC:3299,['GMDpDMG'],4720.0,0.203,5924.0
637,G:HGNC:28203,G:HGNC:3299,"['GMG', 'GMDMG']",4478.0,0.232,5833.0
638,G:HGNC:28203,G:HGNC:3299,"['GMG', 'GMDpDMG']",5156.0,0.24,6785.0
639,G:HGNC:28203,G:HGNC:3299,"['GMDMG', 'GMDpDMG']",7077.0,0.2,8848.0
640,G:HGNC:28203,G:HGNC:3299,"['GMG', 'GMDMG', 'GMDpDMG']",5819.0,0.243,7684.0
641,G:HGNC:28323,G:HGNC:12771,['GMDMG'],1040.0,0.728,3821.0
642,G:HGNC:28323,G:HGNC:12771,['GMDpDMG'],2162.0,0.576,5099.0
643,G:HGNC:28323,G:HGNC:12771,"['GMDMG', 'GMDpDMG']",2333.0,0.705,7897.0
644,G:HGNC:17720,G:HGNC:20990,['GTG'],123.0,0.57,286.0
645,G:HGNC:25076,G:HGNC:12659,['GMG'],522.0,0.528,1106.0
646,G:HGNC:25076,G:HGNC:12659,['GMDMG'],2716.0,0.344,4138.0
647,G:HGNC:25076,G:HGNC:12659,['GMDpDMG'],3890.0,0.269,5320.0
648,G:HGNC:25076,G:HGNC:12659,"['GMG', 'GMDMG']",3188.0,0.409,5397.0
649,G:HGNC:25076,G:HGNC:12659,"['GMG', 'GMDpDMG']",4001.0,0.313,5820.0
650,G:HGNC:25076,G:HGNC:12659,"['GMDMG', 'GMDpDMG']",5888.0,0.331,8800.0
651,G:HGNC:25076,G:HGNC:12659,"['GMG', 'GMDMG', 'GMDpDMG']",4209.0,0.36,6577.0
652,G:HGNC:7657,G:HGNC:6358,['GMDMG'],2076.0,0.211,2632.0
653,G:HGNC:11210,G:HGNC:13077,['GMDpDMG'],2576.0,0.275,3555.0
654,G:HGNC:15436,G:HGNC:24972,['GTG'],179.0,0.568,414.0
655,G:HGNC:8490,G:HGNC:32233,['GMG'],935.0,0.098,1037.0
656,G:HGNC:8490,G:HGNC:32233,['GMDMG'],3044.0,0.169,3664.0
657,G:HGNC:8490,G:HGNC:32233,"['GMG', 'GMDMG']",4162.0,0.077,4511.0
658,G:HGNC:26007,G:HGNC:1421,['GMDMG'],2427.0,0.117,2750.0
659,G:HGNC:26007,G:HGNC:1421,['GMDpDMG'],3244.0,0.087,3554.0
660,G:HGNC:26007,G:HGNC:1421,"['GMDMG', 'GMDpDMG']",5610.0,0.052,5918.0
661,G:HGNC:28379,G:HGNC:24031,['GMDMG'],2116.0,0.31,3067.0
662,G:HGNC:28379,G:HGNC:24031,['GMDpDMG'],224.0,0.942,3860.0
663,G:HGNC:28379,G:HGNC:24031,"['GMDMG', 'GMDpDMG']",2190.0,0.63,5915.0
664,G:HGNC:11726,G:HGNC:7690,['GMG'],288.0,0.546,634.0
665,G:HGNC:11726,G:HGNC:7690,['GMDMG'],1992.0,0.338,3011.0
666,G:HGNC:11726,G:HGNC:7690,"['GMG', 'GMDMG']",2372.0,0.187,2916.0
667,G:HGNC:3121,G:HGNC:1043,['GTG'],458.0,0.181,559.0
668,G:HGNC:3439,G:HGNC:28226,['GTG'],77.0,0.839,479.0
669,G:HGNC:3439,G:HGNC:28226,['GMG'],769.0,0.168,924.0
670,G:HGNC:3439,G:HGNC:28226,['GMDMG'],1997.0,0.409,3381.0
671,G:HGNC:3439,G:HGNC:28226,['GMDpDMG'],3199.0,0.366,5042.0
672,G:HGNC:3439,G:HGNC:28226,"['GTG', 'GMG']",587.0,0.454,1076.0
673,G:HGNC:3439,G:HGNC:28226,"['GTG', 'GMDMG']",2093.0,0.46,3875.0
674,G:HGNC:3439,G:HGNC:28226,"['GTG', 'GMDpDMG']",3549.0,0.379,5718.0
675,G:HGNC:3439,G:HGNC:28226,"['GMG', 'GMDMG']",2530.0,0.277,3498.0
676,G:HGNC:3439,G:HGNC:28226,"['GMG', 'GMDpDMG']",2910.0,0.3,4155.0
677,G:HGNC:3439,G:HGNC:28226,"['GMDMG', 'GMDpDMG']",4784.0,0.352,7384.0
678,G:HGNC:3439,G:HGNC:28226,"['GTG', 'GMG', 'GMDMG']",2058.0,0.367,3253.0
679,G:HGNC:3439,G:HGNC:28226,"['GTG', 'GMG', 'GMDpDMG']",2329.0,0.361,3647.0
680,G:HGNC:3439,G:HGNC:28226,"['GTG', 'GMDMG', 'GMDpDMG']",4287.0,0.402,7171.0
681,G:HGNC:3439,G:HGNC:28226,"['GMG', 'GMDMG', 'GMDpDMG']",3295.0,0.315,4810.0
682,G:HGNC:3439,G:HGNC:28226,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",2516.0,0.377,4040.0
683,G:HGNC:25395,G:HGNC:24537,['GTG'],374.0,0.229,485.0
684,G:HGNC:25395,G:HGNC:24537,['GMDMG'],2906.0,0.281,4040.0
685,G:HGNC:25395,G:HGNC:24537,['GMDpDMG'],4714.0,0.143,5503.0
686,G:HGNC:25395,G:HGNC:24537,"['GTG', 'GMDMG']",3291.0,0.257,4430.0
687,G:HGNC:25395,G:HGNC:24537,"['GTG', 'GMDpDMG']",5159.0,0.078,5595.0
688,G:HGNC:25395,G:HGNC:24537,"['GMDMG', 'GMDpDMG']",6900.0,0.188,8495.0
689,G:HGNC:25395,G:HGNC:24537,"['GTG', 'GMDMG', 'GMDpDMG']",5851.0,0.141,6812.0
690,G:HGNC:13176,G:HGNC:441,['GTG'],339.0,0.354,525.0
691,G:HGNC:30511,G:HGNC:24867,['GTG'],93.0,0.71,321.0
692,G:HGNC:30511,G:HGNC:24867,['GMDMG'],1091.0,0.649,3112.0
693,G:HGNC:30511,G:HGNC:24867,['GMDpDMG'],1982.0,0.638,5479.0
694,G:HGNC:30511,G:HGNC:24867,"['GTG', 'GMDMG']",1217.0,0.665,3633.0
695,G:HGNC:30511,G:HGNC:24867,"['GTG', 'GMDpDMG']",1745.0,0.707,5947.0
696,G:HGNC:30511,G:HGNC:24867,"['GMDMG', 'GMDpDMG']",2561.0,0.677,7920.0
697,G:HGNC:30511,G:HGNC:24867,"['GTG', 'GMDMG', 'GMDpDMG']",1942.0,0.738,7409.0
698,G:HGNC:23200,G:HGNC:19985,['GTG'],53.0,0.873,418.0
699,G:HGNC:23200,G:HGNC:19985,['GMDMG'],3014.0,0.335,4534.0
700,G:HGNC:23200,G:HGNC:19985,['GMDpDMG'],5385.0,0.153,6358.0
701,G:HGNC:23200,G:HGNC:19985,"['GTG', 'GMDMG']",2546.0,0.551,5674.0
702,G:HGNC:23200,G:HGNC:19985,"['GTG', 'GMDpDMG']",5517.0,0.298,7863.0
703,G:HGNC:23200,G:HGNC:19985,"['GMDMG', 'GMDpDMG']",7225.0,0.256,9706.0
704,G:HGNC:23200,G:HGNC:19985,"['GTG', 'GMDMG', 'GMDpDMG']",6255.0,0.355,9705.0
705,G:HGNC:5733,G:HGNC:29208,['GTG'],206.0,0.443,370.0
706,G:HGNC:26300,G:HGNC:4739,['GTG'],340.0,0.313,495.0
707,G:HGNC:26300,G:HGNC:4739,['GMDMG'],3740.0,0.186,4592.0
708,G:HGNC:26300,G:HGNC:4739,['GMDpDMG'],3674.0,0.173,4440.0
709,G:HGNC:26300,G:HGNC:4739,"['GTG', 'GMDMG']",4663.0,0.172,5634.0
710,G:HGNC:26300,G:HGNC:4739,"['GTG', 'GMDpDMG']",4094.0,0.316,5985.0
711,G:HGNC:26300,G:HGNC:4739,"['GMDMG', 'GMDpDMG']",6006.0,0.169,7231.0
712,G:HGNC:26300,G:HGNC:4739,"['GTG', 'GMDMG', 'GMDpDMG']",5686.0,0.206,7159.0
713,G:HGNC:25542,G:HGNC:5962,['GMG'],972.0,0.129,1116.0
714,G:HGNC:25542,G:HGNC:5962,['GMDMG'],3299.0,0.183,4038.0
715,G:HGNC:25542,G:HGNC:5962,['GMDpDMG'],4856.0,0.169,5843.0
716,G:HGNC:25542,G:HGNC:5962,"['GMG', 'GMDMG']",4257.0,0.11,4785.0
717,G:HGNC:25542,G:HGNC:5962,"['GMG', 'GMDpDMG']",4798.0,0.137,5560.0
718,G:HGNC:25542,G:HGNC:5962,"['GMDMG', 'GMDpDMG']",6640.0,0.183,8128.0
719,G:HGNC:25542,G:HGNC:5962,"['GMG', 'GMDMG', 'GMDpDMG']",5237.0,0.123,5973.0
720,G:HGNC:24061,G:HGNC:24114,['GTG'],99.0,0.712,344.0
721,G:HGNC:11646,G:HGNC:12868,['GTG'],84.0,0.806,433.0
722,G:HGNC:11646,G:HGNC:12868,['GMG'],22.0,0.933,327.0
723,G:HGNC:11646,G:HGNC:12868,['GMDMG'],134.0,0.955,2997.0
724,G:HGNC:11646,G:HGNC:12868,['GMDpDMG'],4298.0,0.025,4409.0
725,G:HGNC:11646,G:HGNC:12868,"['GTG', 'GMG']",32.0,0.937,506.0
726,G:HGNC:11646,G:HGNC:12868,"['GTG', 'GMDMG']",256.0,0.906,2723.0
727,G:HGNC:11646,G:HGNC:12868,"['GTG', 'GMDpDMG']",3222.0,0.142,3755.0
728,G:HGNC:11646,G:HGNC:12868,"['GMG', 'GMDMG']",145.0,0.939,2365.0
729,G:HGNC:11646,G:HGNC:12868,"['GMG', 'GMDpDMG']",2257.0,0.09,2480.0
730,G:HGNC:11646,G:HGNC:12868,"['GMDMG', 'GMDpDMG']",3273.0,0.488,6388.0
731,G:HGNC:11646,G:HGNC:12868,"['GTG', 'GMG', 'GMDMG']",149.0,0.914,1728.0
732,G:HGNC:11646,G:HGNC:12868,"['GTG', 'GMG', 'GMDpDMG']",1245.0,0.285,1741.0
733,G:HGNC:11646,G:HGNC:12868,"['GTG', 'GMDMG', 'GMDpDMG']",2446.0,0.486,4761.0
734,G:HGNC:11646,G:HGNC:12868,"['GMG', 'GMDMG', 'GMDpDMG']",1245.0,0.599,3106.0
735,G:HGNC:11646,G:HGNC:12868,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",735.0,0.625,1959.0
736,G:HGNC:3145,G:HGNC:15880,['GTG'],157.0,0.527,332.0
737,G:HGNC:4789,G:HGNC:31022,['GTG'],90.0,0.817,491.0
738,G:HGNC:18703,G:HGNC:27904,['GMDMG'],1875.0,0.391,3079.0
739,G:HGNC:18703,G:HGNC:27904,['GMDpDMG'],4155.0,0.273,5716.0
740,G:HGNC:18703,G:HGNC:27904,"['GMDMG', 'GMDpDMG']",6085.0,0.28,8451.0
741,G:HGNC:3942,G:HGNC:2237,['GTG'],576.0,0.353,890.0
742,G:HGNC:37265,G:HGNC:9192,['GTG'],201.0,0.593,494.0
743,G:HGNC:23687,G:HGNC:24928,['GMDMG'],1661.0,0.634,4536.0
744,G:HGNC:23687,G:HGNC:24928,['GMDpDMG'],3788.0,0.379,6096.0
745,G:HGNC:23687,G:HGNC:24928,"['GMDMG', 'GMDpDMG']",4079.0,0.573,9548.0
746,G:HGNC:7857,G:HGNC:26714,['GTG'],83.0,0.736,314.0
747,G:HGNC:7857,G:HGNC:26714,['GMDMG'],1215.0,0.507,2464.0
748,G:HGNC:7857,G:HGNC:26714,"['GTG', 'GMDMG']",1611.0,0.371,2563.0
749,G:HGNC:5414,G:HGNC:9237,['GTG'],714.0,0.075,772.0
750,G:HGNC:10596,G:HGNC:1708,['GTG'],79.0,0.783,364.0
751,G:HGNC:11571,G:HGNC:10961,['GDpDpDG'],4007.0,0.202,5020.0
752,G:HGNC:11571,G:HGNC:10961,['GMG'],689.0,0.163,823.0
753,G:HGNC:11571,G:HGNC:10961,['GMDMG'],714.0,0.723,2577.0
754,G:HGNC:11571,G:HGNC:10961,['GMDpDMG'],2833.0,0.364,4453.0
755,G:HGNC:11571,G:HGNC:10961,"['GDpDpDG', 'GMG']",1302.0,0.145,1523.0
756,G:HGNC:11571,G:HGNC:10961,"['GDpDpDG', 'GMDMG']",2862.0,0.183,3503.0
757,G:HGNC:11571,G:HGNC:10961,"['GDpDpDG', 'GMDpDMG']",2756.0,0.151,3245.0
758,G:HGNC:11571,G:HGNC:10961,"['GMG', 'GMDMG']",2020.0,0.238,2651.0
759,G:HGNC:11571,G:HGNC:10961,"['GMG', 'GMDpDMG']",3501.0,0.132,4035.0
760,G:HGNC:11571,G:HGNC:10961,"['GMDMG', 'GMDpDMG']",3512.0,0.442,6296.0
761,G:HGNC:11571,G:HGNC:10961,"['GDpDpDG', 'GMG', 'GMDMG']",1228.0,0.11,1380.0
762,G:HGNC:11571,G:HGNC:10961,"['GDpDpDG', 'GMG', 'GMDpDMG']",1158.0,0.078,1256.0
763,G:HGNC:11571,G:HGNC:10961,"['GDpDpDG', 'GMDMG', 'GMDpDMG']",2679.0,0.167,3215.0
764,G:HGNC:11571,G:HGNC:10961,"['GMG', 'GMDMG', 'GMDpDMG']",3728.0,0.182,4559.0
765,G:HGNC:11571,G:HGNC:10961,"['GDpDpDG', 'GMG', 'GMDMG', 'GMDpDMG']",1138.0,0.089,1249.0
766,G:HGNC:24451,G:HGNC:11193,['GTG'],163.0,0.642,455.0
767,G:HGNC:10610,G:HGNC:13068,['GTG'],466.0,0.18,568.0
768,G:HGNC:1711,G:HGNC:6697,['GTG'],305.0,0.426,531.0
769,G:HGNC:9240,G:HGNC:19141,['GTG'],305.0,0.432,537.0
770,G:HGNC:15906,G:HGNC:26076,['GMDMG'],1484.0,0.355,2299.0
771,G:HGNC:15283,G:HGNC:23822,['GTG'],45.0,0.825,257.0
772,G:HGNC:14955,G:HGNC:7188,['GTG'],113.0,0.767,485.0
773,G:HGNC:20060,G:HGNC:12958,['GTG'],53.0,0.824,301.0
774,G:HGNC:20060,G:HGNC:12958,['GMG'],889.0,0.159,1057.0
775,G:HGNC:20060,G:HGNC:12958,['GMDMG'],1465.0,0.628,3937.0
776,G:HGNC:20060,G:HGNC:12958,['GMDpDMG'],1798.0,0.714,6296.0
777,G:HGNC:20060,G:HGNC:12958,"['GTG', 'GMG']",615.0,0.288,864.0
778,G:HGNC:20060,G:HGNC:12958,"['GTG', 'GMDMG']",664.0,0.814,3572.0
779,G:HGNC:20060,G:HGNC:12958,"['GTG', 'GMDpDMG']",719.0,0.858,5070.0
780,G:HGNC:20060,G:HGNC:12958,"['GMG', 'GMDMG']",1897.0,0.565,4365.0
781,G:HGNC:20060,G:HGNC:12958,"['GMG', 'GMDpDMG']",1039.0,0.806,5360.0
782,G:HGNC:20060,G:HGNC:12958,"['GMDMG', 'GMDpDMG']",2082.0,0.783,9579.0
783,G:HGNC:20060,G:HGNC:12958,"['GTG', 'GMG', 'GMDMG']",884.0,0.654,2556.0
784,G:HGNC:20060,G:HGNC:12958,"['GTG', 'GMG', 'GMDpDMG']",358.0,0.874,2848.0
785,G:HGNC:20060,G:HGNC:12958,"['GTG', 'GMDMG', 'GMDpDMG']",738.0,0.878,6046.0
786,G:HGNC:20060,G:HGNC:12958,"['GMG', 'GMDMG', 'GMDpDMG']",1280.0,0.785,5966.0
787,G:HGNC:20060,G:HGNC:12958,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",490.0,0.834,2950.0
788,G:HGNC:604,G:HGNC:17173,['GTG'],220.0,0.541,479.0
789,G:HGNC:9612,G:HGNC:23924,['GTG'],654.0,0.171,789.0
790,G:HGNC:24250,G:HGNC:5270,['GTG'],106.0,0.793,511.0
791,G:HGNC:24250,G:HGNC:5270,['GMG'],33.0,0.918,402.0
792,G:HGNC:24250,G:HGNC:5270,['GMDMG'],1950.0,0.516,4026.0
793,G:HGNC:24250,G:HGNC:5270,['GMDpDMG'],902.0,0.844,5790.0
794,G:HGNC:24250,G:HGNC:5270,"['GTG', 'GMG']",72.0,0.908,780.0
795,G:HGNC:24250,G:HGNC:5270,"['GTG', 'GMDMG']",1934.0,0.633,5273.0
796,G:HGNC:24250,G:HGNC:5270,"['GTG', 'GMDpDMG']",911.0,0.873,7167.0
797,G:HGNC:24250,G:HGNC:5270,"['GMG', 'GMDMG']",1213.0,0.723,4378.0
798,G:HGNC:24250,G:HGNC:5270,"['GMG', 'GMDpDMG']",173.0,0.966,5162.0
799,G:HGNC:24250,G:HGNC:5270,"['GMDMG', 'GMDpDMG']",1523.0,0.829,8925.0
800,G:HGNC:24250,G:HGNC:5270,"['GTG', 'GMG', 'GMDMG']",1170.0,0.719,4171.0
801,G:HGNC:24250,G:HGNC:5270,"['GTG', 'GMG', 'GMDpDMG']",147.0,0.969,4788.0
802,G:HGNC:24250,G:HGNC:5270,"['GTG', 'GMDMG', 'GMDpDMG']",1293.0,0.86,9228.0
803,G:HGNC:24250,G:HGNC:5270,"['GMG', 'GMDMG', 'GMDpDMG']",454.0,0.926,6098.0
804,G:HGNC:24250,G:HGNC:5270,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",400.0,0.924,5292.0
805,G:HGNC:3559,G:HGNC:1317,['GTG'],134.0,0.719,477.0
806,G:HGNC:3559,G:HGNC:1317,['GMDMG'],603.0,0.726,2200.0
807,G:HGNC:3559,G:HGNC:1317,"['GTG', 'GMDMG']",970.0,0.607,2466.0
