,gene1,gene2,result
583,G:HGNC:587,G:HGNC:6317,"Meta path:GTG, rank is 377 and total rank is 652"
584,G:HGNC:1130,G:HGNC:12939,"Meta path:GTG, rank is 158 and total rank is 474"
585,G:HGNC:29239,G:HGNC:6735,"Meta path:GTG, rank is 695 and total rank is 805"
586,G:HGNC:119,G:HGNC:11439,"Meta path:GMDMG, rank is 56 and total rank is 6318"
587,G:HGNC:7978,G:HGNC:13195,"Meta path:GTG, rank is 176 and total rank is 692"
588,G:HGNC:3386,G:HGNC:16952,"Meta path:GTG, rank is 437 and total rank is 607"
589,G:HGNC:9603,G:HGNC:10783,"Meta path:GMDMG, rank is 179 and total rank is 4860"
590,G:HGNC:9186,G:HGNC:16262,"Meta path:GTG, rank is 193 and total rank is 659"
591,G:HGNC:3388,G:HGNC:6553,"Meta path:GTG, rank is 733 and total rank is 753"
592,G:HGNC:5233,G:HGNC:8804,"Meta path:GTG, rank is 428 and total rank is 886"
593,G:HGNC:1591,G:HGNC:21370,"Meta path:GMG, rank is 533 and total rank is 1940"
594,G:HGNC:13628,G:HGNC:28719,"Meta path:GMG, rank is 409 and total rank is 2189"
595,G:HGNC:18618,G:HGNC:9944,"Meta path:GTG, rank is 404 and total rank is 1020"
596,G:HGNC:9556,G:HGNC:5724,"Meta path:GTG, rank is 625 and total rank is 836"
597,G:HGNC:4913,G:HGNC:9954,"Meta path:GTG, rank is 412 and total rank is 683"
598,G:HGNC:1386,G:HGNC:4910,"Meta path:GTG, rank is 713 and total rank is 849"
599,G:HGNC:24170,G:HGNC:14581,"Meta path:GTG, rank is 599 and total rank is 770"
600,G:HGNC:15672,G:HGNC:4247,"Meta path:GTG, rank is 16 and total rank is 246"
601,G:HGNC:3826,G:HGNC:23664,"Meta path:GTG, rank is 302 and total rank is 436"
602,G:HGNC:3386,G:HGNC:28759,"Meta path:GTG, rank is 481 and total rank is 576"
603,G:HGNC:11110,G:HGNC:10378,"Meta path:GTG, rank is 288 and total rank is 528"
604,G:HGNC:712,G:HGNC:1363,"Meta path:GMDMG, rank is 3813 and total rank is 4445"
605,G:HGNC:37931,G:HGNC:10943,"Meta path:GTG, rank is 206 and total rank is 410"
606,G:HGNC:18271,G:HGNC:30453,"Meta path:GMG, rank is 299 and total rank is 1461"
607,G:HGNC:26137,G:HGNC:9191,"Meta path:GMDMG, rank is 155 and total rank is 3775"
608,G:HGNC:8004,G:HGNC:37231,"Meta path:GTG, rank is 637 and total rank is 692"
609,G:HGNC:6281,G:HGNC:9583,"Meta path:GMDpDMG, rank is 1138 and total rank is 7413"
610,G:HGNC:3791,G:HGNC:13503,"Meta path:GDpDG, rank is 234 and total rank is 350"
611,G:HGNC:18717,G:HGNC:6066,"Meta path:GTG, rank is 460 and total rank is 518"
612,G:HGNC:644,G:HGNC:8004,"Meta path:GTG, rank is 604 and total rank is 1031"
613,G:HGNC:25248,G:HGNC:16952,"Meta path:GMDMG, rank is 77 and total rank is 6771"
614,G:HGNC:21155,G:HGNC:18022,"Meta path:GMDMG, rank is 164 and total rank is 7698"
615,G:HGNC:2303,G:HGNC:3176,"Meta path:GTG, rank is 561 and total rank is 701"
616,G:HGNC:7553,G:HGNC:30263,"Meta path:GMG, rank is 611 and total rank is 1593"
617,G:HGNC:29383,G:HGNC:10258,"Meta path:GTG, rank is 523 and total rank is 648"
618,G:HGNC:12698,G:HGNC:12761,"Meta path:GTG, rank is 386 and total rank is 512"
619,G:HGNC:26974,G:HGNC:16262,"Meta path:GTG, rank is 525 and total rank is 600"
620,G:HGNC:16933,G:HGNC:29383,"Meta path:GMG, rank is 400 and total rank is 2104"
621,G:HGNC:8142,G:HGNC:9047,"Meta path:GMG, rank is 196 and total rank is 2059"
622,G:HGNC:13628,G:HGNC:11283,"Meta path:GTG, rank is 774 and total rank is 877"
623,G:HGNC:1076,G:HGNC:12698,"Meta path:GTG, rank is 306 and total rank is 631"
624,G:HGNC:3796,G:HGNC:6553,"Meta path:GTG, rank is 819 and total rank is 853"
625,G:HGNC:12787,G:HGNC:32783,"Meta path:GMG, rank is 610 and total rank is 1768"
626,G:HGNC:17888,G:HGNC:12851,"Meta path:GTG, rank is 380 and total rank is 627"
627,G:HGNC:1771,G:HGNC:9376,"Meta path:GTG, rank is 213 and total rank is 842"
628,G:HGNC:174,G:HGNC:9108,"Meta path:GTG, rank is 531 and total rank is 576"
629,G:HGNC:2974,G:HGNC:6914,"Meta path:GTG, rank is 626 and total rank is 853"
630,G:HGNC:8537,G:HGNC:18154,"Meta path:GTG, rank is 560 and total rank is 723"
631,G:HGNC:17497,G:HGNC:12897,"Meta path:GMG, rank is 1319 and total rank is 1754"
632,G:HGNC:9612,G:HGNC:10251,"Meta path:GTG, rank is 157 and total rank is 966"
633,G:HGNC:25564,G:HGNC:8934,"Meta path:GTG, rank is 240 and total rank is 407"
634,G:HGNC:29644,G:HGNC:10896,"Meta path:GMDpDMG, rank is 742 and total rank is 7542"
635,G:HGNC:3666,G:HGNC:21370,"Meta path:GMG, rank is 1411 and total rank is 1478"
636,G:HGNC:33482,G:HGNC:32310,"Meta path:GTG, rank is 26 and total rank is 285"
637,G:HGNC:22042,G:HGNC:1773,"Meta path:GMG, rank is 1042 and total rank is 1844"
638,G:HGNC:3373,G:HGNC:26876,"Meta path:GTG, rank is 557 and total rank is 829"
639,G:HGNC:26974,G:HGNC:11284,"Meta path:GTG, rank is 136 and total rank is 359"
640,G:HGNC:17294,G:HGNC:12855,"Meta path:GTG, rank is 480 and total rank is 893"
641,G:HGNC:2684,G:HGNC:17197,"Meta path:GMG, rank is 1361 and total rank is 1481"
642,G:HGNC:14338,G:HGNC:17327,"Meta path:GMG, rank is 574 and total rank is 1431"
643,G:HGNC:6889,G:HGNC:11180,"Meta path:GMDpDMG, rank is 436 and total rank is 7601"
644,G:HGNC:959,G:HGNC:5465,"Meta path:GTG, rank is 674 and total rank is 858"
645,G:HGNC:30208,G:HGNC:25417,"Meta path:GMG, rank is 1591 and total rank is 1606"
646,G:HGNC:17088,G:HGNC:11284,"Meta path:GMDMG, rank is 365 and total rank is 2758"
647,G:HGNC:7544,G:HGNC:10890,"Meta path:GMG, rank is 1846 and total rank is 1854"
648,G:HGNC:30923,G:HGNC:21091,"Meta path:GTG, rank is 181 and total rank is 379"
649,G:HGNC:1743,G:HGNC:17197,"Meta path:GTG, rank is 186 and total rank is 558"
650,G:HGNC:29239,G:HGNC:11774,"Meta path:GTG, rank is 222 and total rank is 497"
651,G:HGNC:18271,G:HGNC:29239,"Meta path:GTG, rank is 245 and total rank is 401"
652,G:HGNC:14005,G:HGNC:16998,"Meta path:GTG, rank is 398 and total rank is 528"
653,G:HGNC:19768,G:HGNC:13518,"Meta path:GTG, rank is 233 and total rank is 503"
654,G:HGNC:17362,G:HGNC:9108,"Meta path:GMDpDMG, rank is 387 and total rank is 6972"
655,G:HGNC:1297,G:HGNC:8846,"Meta path:GTG, rank is 325 and total rank is 478"
656,G:HGNC:3433,G:HGNC:32669,"Meta path:GTG, rank is 431 and total rank is 525"
657,G:HGNC:20889,G:HGNC:9021,"Meta path:GTG, rank is 474 and total rank is 556"
658,G:HGNC:600,G:HGNC:14866,"Meta path:GTG, rank is 434 and total rank is 755"
659,G:HGNC:689,G:HGNC:25564,"Meta path:GTG, rank is 249 and total rank is 495"
660,G:HGNC:7977,G:HGNC:29095,"Meta path:GMDpDMG, rank is 106 and total rank is 7741"
661,G:HGNC:6904,G:HGNC:10887,"Meta path:GTG, rank is 648 and total rank is 726"
662,G:HGNC:7544,G:HGNC:10848,"Meta path:GTG, rank is 613 and total rank is 730"
663,G:HGNC:1131,G:HGNC:7134,"Meta path:GTG, rank is 158 and total rank is 507"
664,G:HGNC:667,G:HGNC:6771,"Meta path:GTG, rank is 650 and total rank is 990"
665,G:HGNC:6698,G:HGNC:21374,"Meta path:GMDpDMG, rank is 752 and total rank is 6628"
666,G:HGNC:6066,G:HGNC:9966,"Meta path:GTG, rank is 490 and total rank is 813"
667,G:HGNC:7881,G:HGNC:32008,"Meta path:GTG, rank is 740 and total rank is 861"
668,G:HGNC:19365,G:HGNC:9759,"Meta path:GMG, rank is 369 and total rank is 1428"
669,G:HGNC:6904,G:HGNC:26420,"Meta path:GTG, rank is 102 and total rank is 347"
670,G:HGNC:10251,G:HGNC:11969,"Meta path:GTG, rank is 471 and total rank is 716"
671,G:HGNC:8816,G:HGNC:9612,"Meta path:GPdPG, rank is 21 and total rank is 55"
672,G:HGNC:272,G:HGNC:9236,"Meta path:GTG, rank is 635 and total rank is 949"
673,G:HGNC:16933,G:HGNC:8575,"Meta path:GTG, rank is 157 and total rank is 492"
674,G:HGNC:18618,G:HGNC:11850,"Meta path:GMG, rank is 188 and total rank is 477"
675,G:HGNC:348,G:HGNC:10908,"Meta path:GMG, rank is 76 and total rank is 1900"
676,G:HGNC:6968,G:HGNC:28365,"Meta path:GMG, rank is 949 and total rank is 1766"
677,G:HGNC:26974,G:HGNC:9772,"Meta path:GTG, rank is 117 and total rank is 427"
678,G:HGNC:613,G:HGNC:959,"Meta path:GTG, rank is 416 and total rank is 1032"
679,G:HGNC:14312,G:HGNC:14502,"Meta path:GMG, rank is 1030 and total rank is 1613"
680,G:HGNC:26169,G:HGNC:9508,"Meta path:GDpDG, rank is 240 and total rank is 529"
681,G:HGNC:10776,G:HGNC:11191,"Meta path:GTG, rank is 689 and total rank is 849"
682,G:HGNC:21374,G:HGNC:30626,"Meta path:GTG, rank is 52 and total rank is 376"
683,G:HGNC:5961,G:HGNC:12796,"Meta path:GDpDG, rank is 375 and total rank is 442"
684,G:HGNC:14258,G:HGNC:6768,"Meta path:GMG, rank is 372 and total rank is 1105"
685,G:HGNC:333,G:HGNC:11850,"Meta path:GTG, rank is 515 and total rank is 779"
686,G:HGNC:8591,G:HGNC:11785,"Meta path:GTG, rank is 665 and total rank is 947"
687,G:HGNC:19365,G:HGNC:12666,"Meta path:GTG, rank is 500 and total rank is 758"
688,G:HGNC:6861,G:HGNC:11873,"Meta path:GMDMG, rank is 204 and total rank is 7512"
689,G:HGNC:414,G:HGNC:5233,"Meta path:GTG, rank is 249 and total rank is 779"
690,G:HGNC:6407,G:HGNC:11766,"Meta path:GTG, rank is 358 and total rank is 1102"
691,G:HGNC:17497,G:HGNC:13195,"Meta path:GMG, rank is 1305 and total rank is 1667"
692,G:HGNC:3942,G:HGNC:29190,"Meta path:GTG, rank is 554 and total rank is 858"
693,G:HGNC:18717,G:HGNC:5238,"Meta path:GMG, rank is 549 and total rank is 1403"
694,G:HGNC:26813,G:HGNC:25582,"Meta path:GTG, rank is 117 and total rank is 298"
695,G:HGNC:689,G:HGNC:17300,"Meta path:GTG, rank is 300 and total rank is 467"
696,G:HGNC:992,G:HGNC:6679,"Meta path:GTG, rank is 418 and total rank is 590"
697,G:HGNC:21100,G:HGNC:11969,"Meta path:GTG, rank is 93 and total rank is 422"
698,G:HGNC:30547,G:HGNC:6317,"Meta path:GTG, rank is 173 and total rank is 390"
699,G:HGNC:26169,G:HGNC:23357,"Meta path:GTG, rank is 136 and total rank is 330"
