gene1,gene2
HGNC:1067,HGNC:6315
HGNC:6898,HGNC:9081
HGNC:409,HGNC:3518
HGNC:8896,HGNC:17035
HGNC:7218,HGNC:2995
HGNC:12015,HGNC:2528
HGNC:19743,HGNC:30802
HGNC:9721,HGNC:6171
HGNC:7045,HGNC:3528
HGNC:9462,HGNC:6050
HGNC:6193,HGNC:1985
HGNC:23161,HGNC:11609
HGNC:10537,HGNC:93
HGNC:4118,HGNC:29812
HGNC:6619,HGNC:470
HGNC:8022,HGNC:9066
HGNC:15672,HGNC:2843
HGNC:6601,HGNC:6898
HGNC:19691,HGNC:18453
HGNC:11448,HGNC:18062
HGNC:9255,HGNC:851
HGNC:1424,HGNC:25481
HGNC:2528,HGNC:395
HGNC:25461,HGNC:232
HGNC:20286,HGNC:9752
HGNC:7631,HGNC:10297
HGNC:9349,HGNC:3046
HGNC:4021,HGNC:6685
HGNC:19317,HGNC:469
HGNC:1424,HGNC:2995
HGNC:4817,HGNC:857
HGNC:18985,HGNC:4570
HGNC:7716,HGNC:6708
HGNC:24249,HGNC:4799
HGNC:15629,HGNC:6512
HGNC:7029,HGNC:877
HGNC:2528,HGNC:3647
HGNC:11257,HGNC:406
HGNC:404,HGNC:6937
HGNC:1442,HGNC:2330
HGNC:7193,HGNC:8724
HGNC:886,HGNC:9726
HGNC:19237,HGNC:8975
HGNC:4837,HGNC:414
HGNC:2501,HGNC:4455
HGNC:17646,HGNC:6315
HGNC:8789,HGNC:6171
HGNC:9407,HGNC:11257
HGNC:7413,HGNC:26274
HGNC:21869,HGNC:395
HGNC:28358,HGNC:25223
HGNC:13486,HGNC:6524
HGNC:9083,HGNC:6186
HGNC:7193,HGNC:11842
HGNC:11179,HGNC:735
HGNC:10545,HGNC:7892
HGNC:2277,HGNC:713
HGNC:7218,HGNC:10294
HGNC:4837,HGNC:9751
HGNC:23141,HGNC:8788
HGNC:8547,HGNC:393
HGNC:4177,HGNC:6050
HGNC:392,HGNC:13420
HGNC:2652,HGNC:6050
HGNC:395,HGNC:6172
HGNC:7707,HGNC:8778
HGNC:6469,HGNC:451
HGNC:321,HGNC:6080
HGNC:8724,HGNC:19358
HGNC:8957,HGNC:4696
HGNC:28358,HGNC:9059
HGNC:4795,HGNC:3551
HGNC:12015,HGNC:2976
HGNC:257,HGNC:3012
HGNC:8609,HGNC:26222
HGNC:4311,HGNC:9891
HGNC:6215,HGNC:2861
HGNC:5157,HGNC:4241
HGNC:177,HGNC:9302
HGNC:23161,HGNC:23159
HGNC:25461,HGNC:1985
HGNC:9115,HGNC:17759
HGNC:321,HGNC:16066
HGNC:26222,HGNC:1062
HGNC:853,HGNC:22140
HGNC:21042,HGNC:3423
HGNC:20233,HGNC:626
HGNC:6826,HGNC:8032
HGNC:2277,HGNC:4335
HGNC:8940,HGNC:6172
HGNC:451,HGNC:30740
HGNC:9067,HGNC:857
HGNC:7218,HGNC:7154
HGNC:9173,HGNC:15917
HGNC:236,HGNC:3423
HGNC:6524,HGNC:16066
HGNC:18985,HGNC:8960
HGNC:3642,HGNC:25792
HGNC:11425,HGNC:30260
HGNC:4422,HGNC:12586
HGNC:30802,HGNC:11842
HGNC:6050,HGNC:8907
HGNC:1460,HGNC:7758
HGNC:2860,HGNC:6840
HGNC:11834,HGNC:2896
HGNC:1480,HGNC:25223
HGNC:801,HGNC:1460
HGNC:12266,HGNC:1442
HGNC:816,HGNC:388
HGNC:15516,HGNC:626
HGNC:25135,HGNC:6708
HGNC:9155,HGNC:3012
HGNC:10537,HGNC:24671
HGNC:8604,HGNC:2719
HGNC:2873,HGNC:812
HGNC:8028,HGNC:2896
HGNC:29812,HGNC:406
HGNC:4177,HGNC:11842
HGNC:89,HGNC:869
HGNC:438,HGNC:4195
HGNC:7863,HGNC:2731
HGNC:4175,HGNC:3647
HGNC:2973,HGNC:24592
HGNC:2707,HGNC:4195
HGNC:23141,HGNC:9255
HGNC:6842,HGNC:23159
HGNC:89,HGNC:5212
HGNC:6898,HGNC:7710
HGNC:2973,HGNC:15917
HGNC:19317,HGNC:4298
HGNC:26404,HGNC:17035
HGNC:4175,HGNC:2519
HGNC:9314,HGNC:6050
HGNC:14198,HGNC:406
HGNC:7716,HGNC:1133
HGNC:4118,HGNC:8548
HGNC:19139,HGNC:2592
HGNC:25223,HGNC:6840
HGNC:2933,HGNC:7530
HGNC:812,HGNC:7892
HGNC:7154,HGNC:6833
HGNC:25223,HGNC:869
HGNC:9407,HGNC:21042
HGNC:2898,HGNC:29685
HGNC:10545,HGNC:15517
HGNC:4065,HGNC:7529
HGNC:6050,HGNC:406
HGNC:8783,HGNC:9083
HGNC:8654,HGNC:19316
HGNC:21869,HGNC:17759
HGNC:20286,HGNC:17035
HGNC:23141,HGNC:16999
HGNC:2898,HGNC:438
HGNC:385,HGNC:4799
HGNC:232,HGNC:25481
HGNC:4801,HGNC:24861
HGNC:12469,HGNC:7715
HGNC:2867,HGNC:11609
HGNC:8127,HGNC:7029
HGNC:3092,HGNC:2896
HGNC:9325,HGNC:9115
HGNC:8786,HGNC:4706
HGNC:2228,HGNC:4311
HGNC:28358,HGNC:29666
HGNC:21869,HGNC:30881
HGNC:406,HGNC:237
HGNC:4922,HGNC:8592
HGNC:7436,HGNC:8653
HGNC:1480,HGNC:26444
HGNC:6898,HGNC:2859
HGNC:8772,HGNC:406
HGNC:10545,HGNC:3046
HGNC:1062,HGNC:2698
HGNC:29419,HGNC:4696
HGNC:1550,HGNC:4021
HGNC:6826,HGNC:26404
HGNC:25538,HGNC:877
HGNC:9280,HGNC:15919
HGNC:9413,HGNC:5154
HGNC:9083,HGNC:6176
HGNC:17877,HGNC:9453
HGNC:7892,HGNC:29666
HGNC:6937,HGNC:2976
HGNC:851,HGNC:6522
HGNC:3631,HGNC:25695
HGNC:16001,HGNC:4177
HGNC:9173,HGNC:13486
HGNC:1912,HGNC:11782
HGNC:29666,HGNC:8957
HGNC:37276,HGNC:18453
HGNC:812,HGNC:25481
HGNC:6522,HGNC:1985
HGNC:257,HGNC:12572
HGNC:11179,HGNC:857
HGNC:21406,HGNC:4696
HGNC:9349,HGNC:2342
HGNC:473,HGNC:2858
HGNC:4115,HGNC:9280
HGNC:4922,HGNC:393
HGNC:1492,HGNC:2843
HGNC:2973,HGNC:2858
HGNC:2858,HGNC:18466
HGNC:23056,HGNC:16066
HGNC:2228,HGNC:6080
HGNC:91,HGNC:7590
HGNC:28358,HGNC:2592
HGNC:11834,HGNC:12496
HGNC:25461,HGNC:6215
HGNC:6898,HGNC:11449
HGNC:12730,HGNC:713
HGNC:10294,HGNC:4177
HGNC:2260,HGNC:3528
HGNC:2321,HGNC:19317
HGNC:8977,HGNC:4800
HGNC:9413,HGNC:7413
HGNC:3418,HGNC:9958
HGNC:13211,HGNC:9059
HGNC:7193,HGNC:30605
HGNC:120,HGNC:6050
HGNC:8896,HGNC:7045
HGNC:19317,HGNC:7154
HGNC:24249,HGNC:91
HGNC:9279,HGNC:4455
HGNC:21042,HGNC:9052
HGNC:9349,HGNC:2896
HGNC:2342,HGNC:12009
HGNC:8028,HGNC:361
HGNC:25481,HGNC:325
HGNC:8021,HGNC:1377
HGNC:4241,HGNC:7708
HGNC:757,HGNC:4335
HGNC:6080,HGNC:17964
HGNC:30605,HGNC:6176
HGNC:11782,HGNC:22140
HGNC:11448,HGNC:9726
HGNC:19317,HGNC:29666
HGNC:17175,HGNC:7715
HGNC:2277,HGNC:11277
HGNC:6193,HGNC:3005
HGNC:18294,HGNC:9399
HGNC:9725,HGNC:2896
HGNC:8789,HGNC:13533
HGNC:9305,HGNC:21042
HGNC:1067,HGNC:7708
HGNC:19139,HGNC:291
HGNC:16001,HGNC:6903
HGNC:8021,HGNC:2689
HGNC:4922,HGNC:90
HGNC:18453,HGNC:6708
HGNC:19317,HGNC:9066
HGNC:6826,HGNC:8592
HGNC:17964,HGNC:7166
HGNC:9752,HGNC:3579
HGNC:8931,HGNC:17095
HGNC:5213,HGNC:5157
HGNC:4837,HGNC:8806
HGNC:388,HGNC:30260
HGNC:4422,HGNC:2858
HGNC:3092,HGNC:3688
HGNC:11120,HGNC:7468
HGNC:29419,HGNC:2698
HGNC:8604,HGNC:26444
HGNC:30262,HGNC:18453
HGNC:4118,HGNC:2898
HGNC:9407,HGNC:21474
HGNC:409,HGNC:2731
HGNC:886,HGNC:18324
HGNC:8772,HGNC:13398
HGNC:4189,HGNC:8957
HGNC:89,HGNC:12840
HGNC:327,HGNC:5218
HGNC:21474,HGNC:16999
HGNC:6315,HGNC:1476
HGNC:8977,HGNC:11460
HGNC:9325,HGNC:16066
HGNC:8923,HGNC:9958
HGNC:24862,HGNC:3423
HGNC:417,HGNC:469
HGNC:7716,HGNC:6522
HGNC:225,HGNC:18324
HGNC:18985,HGNC:8646
HGNC:4115,HGNC:13398
HGNC:7680,HGNC:1442
HGNC:341,HGNC:9399
HGNC:16001,HGNC:325
HGNC:2859,HGNC:2592
HGNC:10537,HGNC:9462
HGNC:18294,HGNC:7436
HGNC:7473,HGNC:16999
HGNC:18985,HGNC:25792
HGNC:469,HGNC:30881
HGNC:6535,HGNC:9726
HGNC:469,HGNC:15925
HGNC:2973,HGNC:3767
HGNC:91,HGNC:362
HGNC:2652,HGNC:11782
HGNC:21869,HGNC:2529
HGNC:3528,HGNC:4056
HGNC:26404,HGNC:15517
HGNC:1318,HGNC:451
HGNC:6601,HGNC:24861
HGNC:9067,HGNC:4311
HGNC:3535,HGNC:408
HGNC:25538,HGNC:6826
HGNC:119,HGNC:6172
HGNC:4416,HGNC:9399
HGNC:291,HGNC:361
HGNC:6193,HGNC:12592
HGNC:16066,HGNC:930
HGNC:24249,HGNC:20324
HGNC:15993,HGNC:29958
HGNC:15505,HGNC:2995
HGNC:9577,HGNC:25481
HGNC:1492,HGNC:23141
HGNC:9407,HGNC:626
HGNC:9040,HGNC:9453
HGNC:6050,HGNC:626
HGNC:6842,HGNC:8654
HGNC:15505,HGNC:8806
HGNC:19139,HGNC:9325
HGNC:7680,HGNC:11179
HGNC:7413,HGNC:8548
HGNC:6826,HGNC:1442
HGNC:2933,HGNC:2592
HGNC:9349,HGNC:23056
HGNC:9462,HGNC:23159
HGNC:26404,HGNC:794
HGNC:4796,HGNC:11503
HGNC:1424,HGNC:7104
HGNC:7529,HGNC:12009
HGNC:4422,HGNC:2330
HGNC:18062,HGNC:13533
HGNC:3706,HGNC:6833
HGNC:9173,HGNC:9453
HGNC:8923,HGNC:4803
HGNC:9577,HGNC:2707
HGNC:120,HGNC:9462
HGNC:12469,HGNC:24592
HGNC:4796,HGNC:29666
HGNC:29594,HGNC:21406
HGNC:469,HGNC:9155
HGNC:4422,HGNC:17646
HGNC:7713,HGNC:2678
HGNC:11120,HGNC:8789
HGNC:18062,HGNC:12730
HGNC:7473,HGNC:7154
HGNC:7436,HGNC:2896
HGNC:225,HGNC:120
HGNC:37276,HGNC:816
HGNC:7218,HGNC:7713
HGNC:2896,HGNC:5005
HGNC:9208,HGNC:1912
HGNC:11425,HGNC:33882
HGNC:12015,HGNC:17964
HGNC:7179,HGNC:30802
HGNC:3518,HGNC:6971
HGNC:18704,HGNC:713
HGNC:6530,HGNC:10297
HGNC:119,HGNC:9725
HGNC:11992,HGNC:8772
HGNC:29419,HGNC:8877
HGNC:3528,HGNC:21406
HGNC:5208,HGNC:854
HGNC:19139,HGNC:23159
HGNC:9388,HGNC:29666
HGNC:1461,HGNC:17035
HGNC:391,HGNC:2519
HGNC:9208,HGNC:11782
HGNC:6535,HGNC:15868
HGNC:8127,HGNC:8604
HGNC:7193,HGNC:120
HGNC:21869,HGNC:8032
HGNC:9751,HGNC:25135
HGNC:15868,HGNC:8653
HGNC:4801,HGNC:4799
HGNC:12563,HGNC:17175
HGNC:9725,HGNC:2228
HGNC:6619,HGNC:7218
HGNC:7716,HGNC:8768
HGNC:9314,HGNC:9280
HGNC:12586,HGNC:11831
HGNC:13486,HGNC:7104
HGNC:9208,HGNC:15868
HGNC:2528,HGNC:6172
HGNC:6193,HGNC:29685
HGNC:18704,HGNC:1476
HGNC:9870,HGNC:21406
HGNC:19331,HGNC:19316
HGNC:8592,HGNC:3423
HGNC:473,HGNC:8548
HGNC:3418,HGNC:16001
HGNC:414,HGNC:90
HGNC:18985,HGNC:4241
HGNC:6903,HGNC:6512
HGNC:9577,HGNC:9588
HGNC:30802,HGNC:17095
HGNC:19743,HGNC:4699
HGNC:21144,HGNC:17697
HGNC:7529,HGNC:15917
HGNC:25133,HGNC:18985
HGNC:8108,HGNC:6535
HGNC:19743,HGNC:11992
HGNC:7154,HGNC:470
HGNC:4138,HGNC:4241
HGNC:393,HGNC:799
HGNC:26404,HGNC:4806
HGNC:18985,HGNC:18466
HGNC:26404,HGNC:391
HGNC:1480,HGNC:5394
HGNC:2873,HGNC:17035
HGNC:10872,HGNC:924
HGNC:15993,HGNC:14988
HGNC:4021,HGNC:1476
HGNC:15917,HGNC:19316
HGNC:9752,HGNC:18453
HGNC:4816,HGNC:13398
HGNC:1480,HGNC:8609
HGNC:11120,HGNC:2858
HGNC:1318,HGNC:2328
HGNC:8022,HGNC:4125
HGNC:6840,HGNC:15517
HGNC:6903,HGNC:23159
HGNC:9305,HGNC:25135
HGNC:2852,HGNC:7436
HGNC:13486,HGNC:11609
HGNC:2294,HGNC:90
HGNC:395,HGNC:17800
HGNC:11179,HGNC:4696
HGNC:12586,HGNC:3151
HGNC:4138,HGNC:23141
HGNC:11179,HGNC:4241
HGNC:8925,HGNC:9891
HGNC:26019,HGNC:6842
HGNC:25133,HGNC:8604
HGNC:1848,HGNC:3247
HGNC:9462,HGNC:8927
HGNC:13486,HGNC:12730
HGNC:25135,HGNC:5154
HGNC:13345,HGNC:7216
HGNC:8877,HGNC:2896
HGNC:7432,HGNC:4799
HGNC:392,HGNC:4335
HGNC:14988,HGNC:2678
HGNC:3647,HGNC:6176
HGNC:8783,HGNC:11179
HGNC:2873,HGNC:2858
HGNC:4204,HGNC:13398
HGNC:19317,HGNC:3423
HGNC:3434,HGNC:8653
HGNC:9721,HGNC:12009
HGNC:8923,HGNC:6524
HGNC:8754,HGNC:3438
HGNC:3356,HGNC:23
HGNC:5213,HGNC:4311
HGNC:362,HGNC:30881
HGNC:3642,HGNC:9940
HGNC:9155,HGNC:6171
HGNC:3767,HGNC:30740
HGNC:7529,HGNC:11777
HGNC:362,HGNC:15919
HGNC:4311,HGNC:2323
HGNC:417,HGNC:438
HGNC:12496,HGNC:1460
HGNC:30262,HGNC:8931
HGNC:6601,HGNC:4115
HGNC:10681,HGNC:924
HGNC:8127,HGNC:15919
HGNC:1550,HGNC:15629
HGNC:886,HGNC:7216
HGNC:2228,HGNC:11609
HGNC:438,HGNC:17800
HGNC:2898,HGNC:15516
HGNC:2719,HGNC:5005
HGNC:13486,HGNC:175
HGNC:20286,HGNC:10294
HGNC:4795,HGNC:4057
HGNC:8940,HGNC:2280
HGNC:3005,HGNC:20324
HGNC:4795,HGNC:23141
HGNC:1509,HGNC:25133
HGNC:8925,HGNC:800
HGNC:6831,HGNC:408
HGNC:8127,HGNC:29958
HGNC:24650,HGNC:1318
HGNC:1377,HGNC:11460
HGNC:10872,HGNC:24862
HGNC:8609,HGNC:7029
HGNC:11448,HGNC:9052
HGNC:29812,HGNC:8754
HGNC:7631,HGNC:735
HGNC:9255,HGNC:19316
HGNC:3535,HGNC:19691
HGNC:12440,HGNC:30262
HGNC:19331,HGNC:10294
HGNC:6215,HGNC:4057
HGNC:7179,HGNC:8028
HGNC:4817,HGNC:24671
HGNC:7863,HGNC:3647
HGNC:21022,HGNC:391
HGNC:21022,HGNC:25792
HGNC:30802,HGNC:2260
HGNC:4892,HGNC:1476
HGNC:25461,HGNC:9411
HGNC:9577,HGNC:6831
HGNC:9059,HGNC:24862
HGNC:9314,HGNC:10818
HGNC:3151,HGNC:8931
HGNC:2323,HGNC:15868
HGNC:7179,HGNC:6172
HGNC:24678,HGNC:8127
HGNC:24862,HGNC:713
HGNC:9082,HGNC:4706
HGNC:9462,HGNC:18324
HGNC:3642,HGNC:17095
HGNC:8925,HGNC:8772
HGNC:6826,HGNC:18453
HGNC:2602,HGNC:30802
HGNC:3092,HGNC:11777
HGNC:8646,HGNC:2719
HGNC:7473,HGNC:1476
HGNC:2323,HGNC:2528
HGNC:4551,HGNC:930
HGNC:8786,HGNC:854
HGNC:2707,HGNC:6903
HGNC:12015,HGNC:11559
HGNC:9411,HGNC:7216
HGNC:23141,HGNC:4162
HGNC:7530,HGNC:8604
HGNC:8646,HGNC:6842
HGNC:414,HGNC:30260
HGNC:3438,HGNC:6172
HGNC:24671,HGNC:735
HGNC:7218,HGNC:23056
HGNC:9255,HGNC:1318
HGNC:4204,HGNC:7468
HGNC:11831,HGNC:4311
HGNC:3247,HGNC:2860
HGNC:2321,HGNC:19139
HGNC:19139,HGNC:2328
HGNC:19237,HGNC:30881
HGNC:25461,HGNC:26222
HGNC:2860,HGNC:1971
HGNC:3005,HGNC:13533
HGNC:9083,HGNC:11992
HGNC:801,HGNC:18324
HGNC:9059,HGNC:5005
HGNC:321,HGNC:4177
HGNC:30605,HGNC:9115
HGNC:4313,HGNC:8021
HGNC:4892,HGNC:5212
HGNC:9280,HGNC:8654
HGNC:22140,HGNC:5394
HGNC:19743,HGNC:23056
HGNC:6050,HGNC:12592
HGNC:19237,HGNC:4115
HGNC:6831,HGNC:14988
HGNC:8940,HGNC:7713
HGNC:392,HGNC:4138
HGNC:7710,HGNC:12840
HGNC:2321,HGNC:4138
HGNC:10297,HGNC:16999
HGNC:812,HGNC:3551
HGNC:1502,HGNC:11834
HGNC:6530,HGNC:30611
HGNC:8609,HGNC:2698
HGNC:7892,HGNC:470
HGNC:5218,HGNC:851
HGNC:4118,HGNC:6826
HGNC:6840,HGNC:1246
HGNC:4118,HGNC:30802
HGNC:20286,HGNC:6685
HGNC:6522,HGNC:19316
HGNC:15505,HGNC:388
HGNC:12563,HGNC:3092
HGNC:10294,HGNC:9350
HGNC:6898,HGNC:93
HGNC:1480,HGNC:4298
HGNC:26222,HGNC:25135
HGNC:1318,HGNC:799
HGNC:89,HGNC:11992
HGNC:4335,HGNC:25481
HGNC:3700,HGNC:2330
HGNC:8108,HGNC:2719
HGNC:22932,HGNC:33882
HGNC:89,HGNC:7179
HGNC:2973,HGNC:13533
HGNC:4204,HGNC:15516
HGNC:14198,HGNC:15517
HGNC:37276,HGNC:3700
HGNC:2860,HGNC:7045
HGNC:886,HGNC:18062
HGNC:9453,HGNC:19358
HGNC:5391,HGNC:8927
HGNC:3771,HGNC:930
HGNC:11120,HGNC:30802
HGNC:5213,HGNC:1985
HGNC:4162,HGNC:2731
HGNC:9314,HGNC:2976
HGNC:854,HGNC:13398
HGNC:9067,HGNC:16999
HGNC:8786,HGNC:877
HGNC:4795,HGNC:4816
HGNC:8636,HGNC:17800
HGNC:758,HGNC:391
HGNC:6708,HGNC:8653
HGNC:2260,HGNC:9891
HGNC:23657,HGNC:7892
HGNC:29958,HGNC:8636
HGNC:4800,HGNC:237
HGNC:8925,HGNC:14988
HGNC:26222,HGNC:3528
HGNC:19684,HGNC:8028
HGNC:30262,HGNC:5005
HGNC:11834,HGNC:9588
HGNC:6192,HGNC:6971
HGNC:9577,HGNC:120
HGNC:7468,HGNC:414
HGNC:33882,HGNC:9414
HGNC:10294,HGNC:12592
HGNC:3092,HGNC:468
HGNC:24678,HGNC:4056
HGNC:4118,HGNC:12651
HGNC:1377,HGNC:2280
HGNC:1067,HGNC:9588
HGNC:8923,HGNC:21474
HGNC:20093,HGNC:9302
HGNC:3771,HGNC:13398
HGNC:1502,HGNC:735
HGNC:4195,HGNC:9115
HGNC:6193,HGNC:406
HGNC:11120,HGNC:18453
HGNC:7530,HGNC:9940
HGNC:6050,HGNC:3706
HGNC:26019,HGNC:5005
HGNC:257,HGNC:15868
HGNC:4115,HGNC:12840
HGNC:37276,HGNC:13398
HGNC:8604,HGNC:8654
HGNC:1550,HGNC:391
HGNC:9349,HGNC:237
HGNC:9752,HGNC:3005
HGNC:9577,HGNC:6685
HGNC:6840,HGNC:3700
HGNC:4313,HGNC:9155
HGNC:7154,HGNC:24861
HGNC:23141,HGNC:120
HGNC:1424,HGNC:4817
HGNC:6842,HGNC:9689
HGNC:327,HGNC:2519
HGNC:1500,HGNC:29666
HGNC:1377,HGNC:2501
HGNC:6831,HGNC:93
HGNC:6080,HGNC:23159
HGNC:24464,HGNC:24650
HGNC:4162,HGNC:3012
HGNC:26404,HGNC:8964
HGNC:8548,HGNC:6708
HGNC:8636,HGNC:30605
HGNC:18985,HGNC:7436
HGNC:18337,HGNC:8927
HGNC:11834,HGNC:794
HGNC:25135,HGNC:93
HGNC:8778,HGNC:24862
HGNC:24464,HGNC:321
HGNC:8754,HGNC:9588
HGNC:12009,HGNC:4706
HGNC:2843,HGNC:3151
HGNC:8925,HGNC:2873
HGNC:20233,HGNC:451
HGNC:1502,HGNC:12440
HGNC:17175,HGNC:15925
HGNC:11992,HGNC:30260
HGNC:7104,HGNC:1247
HGNC:7193,HGNC:8923
HGNC:23056,HGNC:17341
HGNC:327,HGNC:1502
HGNC:12651,HGNC:20324
HGNC:2867,HGNC:19743
HGNC:15516,HGNC:8907
HGNC:22932,HGNC:26019
HGNC:13486,HGNC:2323
HGNC:15993,HGNC:12572
HGNC:8021,HGNC:17964
HGNC:12496,HGNC:395
HGNC:2852,HGNC:468
HGNC:8773,HGNC:6469
HGNC:2294,HGNC:404
HGNC:816,HGNC:2896
HGNC:8786,HGNC:15517
HGNC:12266,HGNC:2707
HGNC:30802,HGNC:15917
HGNC:869,HGNC:470
HGNC:9282,HGNC:854
HGNC:8768,HGNC:24861
HGNC:18704,HGNC:23
HGNC:853,HGNC:626
HGNC:28883,HGNC:8754
HGNC:18518,HGNC:9081
HGNC:15629,HGNC:4699
HGNC:3012,HGNC:9588
HGNC:8604,HGNC:19743
HGNC:816,HGNC:8592
HGNC:9751,HGNC:1246
HGNC:4115,HGNC:12513
HGNC:7104,HGNC:7715
HGNC:1550,HGNC:7631
HGNC:18518,HGNC:23
HGNC:4138,HGNC:8840
HGNC:8724,HGNC:9870
HGNC:7707,HGNC:4189
HGNC:404,HGNC:753
HGNC:8609,HGNC:7892
HGNC:5154,HGNC:3528
HGNC:16001,HGNC:2707
HGNC:7631,HGNC:1985
HGNC:7029,HGNC:5208
HGNC:15993,HGNC:91
HGNC:385,HGNC:8636
HGNC:2852,HGNC:30802
HGNC:7029,HGNC:26274
HGNC:8806,HGNC:29594
HGNC:3513,HGNC:28526
HGNC:6601,HGNC:17759
HGNC:9725,HGNC:21406
HGNC:10818,HGNC:851
HGNC:11503,HGNC:2873
HGNC:6080,HGNC:6840
HGNC:9577,HGNC:10681
HGNC:8604,HGNC:388
HGNC:404,HGNC:29594
HGNC:18985,HGNC:8788
HGNC:12440,HGNC:17035
HGNC:1246,HGNC:19358
HGNC:17697,HGNC:29594
HGNC:8786,HGNC:29666
HGNC:20499,HGNC:13533
HGNC:8108,HGNC:4021
HGNC:341,HGNC:7166
HGNC:24464,HGNC:1500
HGNC:15516,HGNC:29685
HGNC:9282,HGNC:30881
HGNC:8840,HGNC:12730
HGNC:4795,HGNC:1247
HGNC:26404,HGNC:6524
HGNC:29419,HGNC:1492
HGNC:9067,HGNC:1246
HGNC:7707,HGNC:8783
HGNC:9083,HGNC:8028
HGNC:5218,HGNC:4816
HGNC:4195,HGNC:8028
HGNC:10545,HGNC:18337
HGNC:2698,HGNC:16999
HGNC:8548,HGNC:26222
HGNC:6664,HGNC:8896
HGNC:6050,HGNC:20233
HGNC:30605,HGNC:4706
HGNC:7530,HGNC:9407
HGNC:4115,HGNC:1476
HGNC:8925,HGNC:7166
HGNC:7450,HGNC:7029
HGNC:3642,HGNC:7758
HGNC:2873,HGNC:6842
HGNC:2859,HGNC:16066
HGNC:30605,HGNC:3647
HGNC:9349,HGNC:1912
HGNC:438,HGNC:5394
HGNC:361,HGNC:1500
HGNC:1509,HGNC:4118
HGNC:3767,HGNC:2861
HGNC:1550,HGNC:1247
HGNC:8783,HGNC:8840
HGNC:1848,HGNC:11831
HGNC:1971,HGNC:5330
HGNC:393,HGNC:7715
HGNC:19684,HGNC:30881
HGNC:25133,HGNC:9350
HGNC:4138,HGNC:7216
HGNC:6524,HGNC:8877
HGNC:6530,HGNC:13345
HGNC:6842,HGNC:11992
HGNC:1492,HGNC:8654
HGNC:854,HGNC:251
HGNC:19237,HGNC:714
HGNC:19331,HGNC:23159
HGNC:2859,HGNC:24862
HGNC:1442,HGNC:12592
HGNC:4892,HGNC:8768
HGNC:2973,HGNC:26019
HGNC:7432,HGNC:9325
HGNC:9059,HGNC:1500
HGNC:1502,HGNC:385
HGNC:391,HGNC:854
HGNC:2689,HGNC:6685
HGNC:4922,HGNC:13420
HGNC:9082,HGNC:24247
HGNC:4570,HGNC:16066
HGNC:2323,HGNC:23159
HGNC:9115,HGNC:20233
HGNC:2321,HGNC:7530
HGNC:7436,HGNC:4551
HGNC:8724,HGNC:6315
HGNC:28883,HGNC:24592
HGNC:9411,HGNC:3518
HGNC:9399,HGNC:93
HGNC:4922,HGNC:451
HGNC:1971,HGNC:7713
HGNC:2342,HGNC:11278
HGNC:11503,HGNC:2528
HGNC:4162,HGNC:3700
HGNC:7473,HGNC:7892
HGNC:10818,HGNC:2896
HGNC:8925,HGNC:409
HGNC:7029,HGNC:4699
HGNC:7045,HGNC:6903
HGNC:6315,HGNC:2861
HGNC:30260,HGNC:8032
HGNC:4837,HGNC:22140
HGNC:19684,HGNC:8772
HGNC:9940,HGNC:12015
HGNC:12469,HGNC:8840
HGNC:10547,HGNC:9115
HGNC:19237,HGNC:8960
HGNC:2321,HGNC:7045
HGNC:7529,HGNC:24861
HGNC:1424,HGNC:393
HGNC:9305,HGNC:8794
HGNC:19691,HGNC:1037
HGNC:17175,HGNC:4803
HGNC:24475,HGNC:8021
HGNC:26274,HGNC:11777
HGNC:6937,HGNC:24650
HGNC:3535,HGNC:6535
HGNC:11842,HGNC:22140
HGNC:7413,HGNC:2519
HGNC:29419,HGNC:17646
HGNC:21869,HGNC:24247
HGNC:6826,HGNC:4195
HGNC:15993,HGNC:4115
HGNC:30611,HGNC:20499
HGNC:28358,HGNC:4021
HGNC:4296,HGNC:13533
HGNC:869,HGNC:8032
HGNC:10537,HGNC:12651
HGNC:7179,HGNC:7216
HGNC:22932,HGNC:924
HGNC:21144,HGNC:3151
HGNC:18294,HGNC:23141
HGNC:853,HGNC:26404
HGNC:626,HGNC:7216
HGNC:341,HGNC:19331
HGNC:18062,HGNC:714
HGNC:1480,HGNC:9067
HGNC:8778,HGNC:4570
HGNC:408,HGNC:4056
HGNC:392,HGNC:4795
HGNC:18518,HGNC:2859
HGNC:8646,HGNC:4056
HGNC:392,HGNC:4241
HGNC:12651,HGNC:3046
HGNC:18518,HGNC:17964
HGNC:4422,HGNC:362
HGNC:8925,HGNC:1912
HGNC:2843,HGNC:8636
HGNC:8896,HGNC:2519
HGNC:30802,HGNC:6903
HGNC:7432,HGNC:8840
HGNC:473,HGNC:8022
HGNC:15505,HGNC:7708
HGNC:9413,HGNC:5330
HGNC:12572,HGNC:24671
HGNC:119,HGNC:30611
HGNC:7413,HGNC:19139
HGNC:15868,HGNC:4296
HGNC:10818,HGNC:6937
HGNC:6171,HGNC:13533
HGNC:4138,HGNC:24249
HGNC:7473,HGNC:12586
HGNC:8768,HGNC:3423
HGNC:19237,HGNC:4056
HGNC:3642,HGNC:11120
HGNC:4056,HGNC:8931
HGNC:3148,HGNC:8905
HGNC:7413,HGNC:7029
HGNC:29958,HGNC:20286
HGNC:1502,HGNC:232
HGNC:7468,HGNC:1133
HGNC:6522,HGNC:9280
